timestamp,subject_id,status,pre_threat,cog_load,action
2026-05-25T23:00:15.251257,subj_0,STRESSED,34.14,100.00,OBSERVE
2026-05-25T23:00:15.295060,subj_0,STRESSED,34.11,100.00,OBSERVE
2026-05-25T23:00:15.326074,subj_0,STRESSED,34.08,100.00,OBSERVE
2026-05-25T23:00:15.356586,subj_0,STRESSED,34.06,100.00,OBSERVE
2026-05-25T23:00:15.389826,subj_0,STRESSED,34.04,100.00,OBSERVE
2026-05-25T23:00:15.423213,subj_0,STRESSED,34.03,100.00,OBSERVE
2026-05-25T23:00:15.468143,subj_0,STRESSED,34.01,100.00,OBSERVE
2026-05-25T23:00:15.499138,subj_0,STRESSED,34.00,100.00,OBSERVE
2026-05-25T23:00:15.530855,subj_0,STRESSED,33.99,100.00,OBSERVE
2026-05-25T23:00:15.561869,subj_0,STRESSED,33.96,100.00,OBSERVE
2026-05-25T23:00:15.592498,subj_0,STRESSED,33.93,100.00,OBSERVE
2026-05-25T23:00:15.627567,subj_0,STRESSED,33.89,100.00,OBSERVE
2026-05-25T23:00:15.672859,subj_0,STRESSED,33.86,100.00,OBSERVE
2026-05-25T23:00:15.718313,subj_0,STRESSED,33.82,100.00,OBSERVE
2026-05-25T23:00:15.749881,subj_0,STRESSED,33.79,100.00,OBSERVE
2026-05-25T23:00:15.778686,subj_0,STRESSED,33.76,100.00,OBSERVE
2026-05-25T23:00:15.814124,subj_0,STRESSED,33.73,100.00,OBSERVE
2026-05-25T23:00:15.862405,subj_0,STRESSED,33.70,100.00,OBSERVE
2026-05-25T23:00:15.907784,subj_0,STRESSED,33.68,100.00,OBSERVE
2026-05-25T23:00:15.957125,subj_0,STRESSED,33.66,100.00,OBSERVE
2026-05-25T23:00:16.000631,subj_0,STRESSED,33.63,100.00,OBSERVE
2026-05-25T23:00:16.047052,subj_0,STRESSED,33.62,100.00,OBSERVE
2026-05-25T23:00:16.078787,subj_0,STRESSED,33.61,100.00,OBSERVE
2026-05-25T23:00:16.127499,subj_0,STRESSED,33.63,100.00,OBSERVE
2026-05-25T23:00:16.170936,subj_0,STRESSED,33.64,100.00,OBSERVE
2026-05-25T23:00:16.201528,subj_0,STRESSED,33.65,100.00,OBSERVE
2026-05-25T23:00:16.234767,subj_0,STRESSED,33.66,100.00,OBSERVE
2026-05-25T23:00:16.265394,subj_0,STRESSED,33.67,100.00,OBSERVE
2026-05-25T23:00:16.301214,subj_0,STRESSED,33.70,100.00,OBSERVE
2026-05-25T23:00:16.345729,subj_0,STRESSED,33.72,100.00,OBSERVE
2026-05-25T23:00:16.377163,subj_0,STRESSED,33.73,94.66,OBSERVE
2026-05-25T23:00:16.410773,subj_0,STRESSED,33.75,84.68,OBSERVE
2026-05-25T23:00:17.991343,subj_0,STRESSED,33.77,84.71,OBSERVE
2026-05-25T23:00:18.032464,subj_0,STRESSED,33.80,84.74,OBSERVE
2026-05-25T23:00:18.059560,subj_0,STRESSED,33.81,84.76,OBSERVE
2026-05-25T23:00:18.103738,subj_0,STRESSED,33.82,84.77,OBSERVE
2026-05-25T23:00:18.140647,subj_0,STRESSED,33.81,84.75,OBSERVE
2026-05-25T23:00:18.172010,subj_0,STRESSED,33.79,84.74,OBSERVE
2026-05-25T23:00:18.202392,subj_0,STRESSED,33.81,84.75,OBSERVE
2026-05-25T23:00:18.233897,subj_0,STRESSED,33.80,84.75,OBSERVE
2026-05-25T23:00:18.265878,subj_0,STRESSED,33.86,84.82,OBSERVE
2026-05-25T23:00:18.297363,subj_0,STRESSED,33.91,84.88,OBSERVE
2026-05-25T23:00:18.329073,subj_0,STRESSED,33.92,94.90,OBSERVE
2026-05-25T23:00:18.359415,subj_0,STRESSED,33.94,100.00,OBSERVE
2026-05-25T23:00:18.410918,subj_0,STRESSED,33.98,100.00,OBSERVE
2026-05-25T23:00:18.437072,subj_0,STRESSED,34.02,100.00,OBSERVE
2026-05-25T23:00:18.471968,subj_0,STRESSED,34.06,100.00,OBSERVE
2026-05-25T23:00:18.499403,subj_0,STRESSED,34.09,100.00,OBSERVE
2026-05-25T23:00:18.537361,subj_0,STRESSED,34.11,100.00,OBSERVE
2026-05-25T23:00:18.577774,subj_0,STRESSED,34.13,100.00,OBSERVE
2026-05-25T23:00:18.616396,subj_0,STRESSED,34.15,100.00,OBSERVE
2026-05-25T23:00:18.662332,subj_0,STRESSED,34.17,100.00,OBSERVE
2026-05-25T23:00:18.711122,subj_0,STRESSED,34.19,100.00,OBSERVE
2026-05-25T23:00:18.754406,subj_0,STRESSED,34.22,100.00,OBSERVE
2026-05-25T23:00:18.787953,subj_0,STRESSED,34.26,100.00,OBSERVE
2026-05-25T23:00:18.835905,subj_0,STRESSED,34.29,100.00,OBSERVE
2026-05-25T23:00:18.881177,subj_0,STRESSED,34.34,100.00,OBSERVE
2026-05-25T23:00:18.928149,subj_0,STRESSED,34.40,100.00,OBSERVE
2026-05-25T23:00:18.974327,subj_0,STRESSED,34.45,100.00,OBSERVE
2026-05-25T23:00:19.019012,subj_0,STRESSED,34.48,100.00,OBSERVE
2026-05-25T23:00:19.051576,subj_0,STRESSED,34.52,100.00,OBSERVE
2026-05-25T23:00:19.101264,subj_0,STRESSED,34.53,100.00,OBSERVE
2026-05-25T23:00:19.145678,subj_0,STRESSED,34.52,100.00,OBSERVE
2026-05-25T23:00:19.194177,subj_0,STRESSED,34.52,100.00,OBSERVE
2026-05-25T23:00:19.238579,subj_0,STRESSED,34.54,100.00,OBSERVE
2026-05-25T23:00:19.287275,subj_0,STRESSED,34.58,100.00,OBSERVE
2026-05-25T23:00:19.330319,subj_0,STRESSED,34.63,100.00,OBSERVE
2026-05-25T23:00:19.366097,subj_0,STRESSED,34.66,95.82,OBSERVE
2026-05-25T23:00:19.409217,subj_0,STRESSED,34.68,85.84,OBSERVE
2026-05-25T23:00:19.444278,subj_0,SPOOF_DETECTED,34.76,75.93,VERIFY_LIVENESS
2026-05-25T23:00:20.508183,subj_0,STRESSED,34.82,66.02,OBSERVE
2026-05-25T23:00:23.382799,subj_0,STRESSED,27.34,61.46,OBSERVE
2026-05-25T23:00:23.428223,subj_0,STRESSED,25.57,61.43,OBSERVE
2026-05-25T23:00:23.474640,subj_0,STRESSED,25.19,61.39,OBSERVE
2026-05-25T23:00:23.520981,subj_0,STRESSED,24.33,61.36,OBSERVE
2026-05-25T23:00:23.567795,subj_0,STRESSED,24.42,61.33,OBSERVE
2026-05-25T23:00:23.616956,subj_0,STRESSED,24.07,61.32,OBSERVE
2026-05-25T23:00:23.658975,subj_0,STRESSED,23.73,61.31,OBSERVE
2026-05-25T23:00:23.709136,subj_0,STRESSED,23.50,61.32,OBSERVE
2026-05-25T23:00:23.753318,subj_0,STRESSED,22.96,61.32,OBSERVE
2026-05-25T23:00:23.803325,subj_0,STRESSED,22.99,71.32,OBSERVE
2026-05-25T23:00:23.847850,subj_0,STRESSED,22.91,81.32,OBSERVE
2026-05-25T23:00:23.892350,subj_0,STRESSED,24.44,91.31,OBSERVE
2026-05-25T23:00:23.927458,subj_0,STRESSED,31.30,100.00,OBSERVE
2026-05-25T23:00:23.972501,subj_0,STRESSED,33.13,100.00,OBSERVE
2026-05-25T23:00:24.025182,subj_0,STRESSED,35.22,100.00,OBSERVE
2026-05-25T23:00:24.067795,subj_0,STRESSED,34.39,100.00,OBSERVE
2026-05-25T23:00:24.111976,subj_0,STRESSED,33.58,91.35,OBSERVE
2026-05-25T23:00:24.159388,subj_0,STRESSED,33.59,81.39,OBSERVE
2026-05-25T23:00:24.204264,subj_0,STRESSED,33.60,81.44,OBSERVE
2026-05-25T23:00:24.236942,subj_0,STRESSED,33.47,81.49,OBSERVE
2026-05-25T23:00:24.287246,subj_0,STRESSED,32.79,81.53,OBSERVE
2026-05-25T23:00:24.332189,subj_0,STRESSED,33.14,81.55,OBSERVE
2026-05-25T23:00:24.381276,subj_0,STRESSED,33.27,81.58,OBSERVE
2026-05-25T23:00:24.424784,subj_0,STRESSED,33.53,81.60,OBSERVE
2026-05-25T23:00:24.458829,subj_0,STRESSED,33.62,81.62,OBSERVE
2026-05-25T23:00:24.506215,subj_0,STRESSED,33.72,81.64,OBSERVE
2026-05-25T23:00:24.554421,subj_0,STRESSED,38.49,91.66,OBSERVE
2026-05-25T23:00:24.599527,subj_0,STRESSED,39.37,100.00,OBSERVE
2026-05-25T23:00:24.650921,subj_0,STRESSED,38.61,100.00,OBSERVE
2026-05-25T23:00:24.695598,subj_0,STRESSED,38.29,100.00,OBSERVE
2026-05-25T23:00:24.741509,subj_0,STRESSED,38.70,100.00,OBSERVE
2026-05-25T23:00:24.792444,subj_0,STRESSED,38.76,100.00,OBSERVE
2026-05-25T23:00:24.841566,subj_0,STRESSED,39.42,100.00,OBSERVE
2026-05-25T23:00:24.886660,subj_0,STRESSED,39.43,100.00,OBSERVE
2026-05-25T23:00:24.928202,subj_0,STRESSED,39.43,100.00,OBSERVE
2026-05-25T23:00:24.973301,subj_0,STRESSED,39.44,100.00,OBSERVE
2026-05-25T23:00:25.004321,subj_0,STRESSED,39.44,100.00,OBSERVE
2026-05-25T23:00:25.035382,subj_0,STRESSED,39.44,100.00,OBSERVE
2026-05-25T23:00:25.072393,subj_0,STRESSED,39.46,100.00,OBSERVE
2026-05-25T23:00:25.115409,subj_0,STRESSED,39.48,100.00,OBSERVE
2026-05-25T23:00:25.146886,subj_0,STRESSED,39.48,100.00,OBSERVE
2026-05-25T23:00:25.194530,subj_0,STRESSED,39.49,100.00,OBSERVE
2026-05-25T23:00:25.240407,subj_0,STRESSED,39.49,100.00,OBSERVE
2026-05-25T23:00:25.289800,subj_0,STRESSED,39.49,100.00,OBSERVE
2026-05-25T23:00:25.335641,subj_0,STRESSED,39.50,100.00,OBSERVE
2026-05-25T23:00:25.382640,subj_0,STRESSED,39.49,100.00,OBSERVE
2026-05-25T23:00:25.427960,subj_0,STRESSED,39.48,100.00,OBSERVE
2026-05-25T23:00:25.476203,subj_0,STRESSED,39.47,100.00,OBSERVE
2026-05-25T23:00:25.519442,subj_0,STRESSED,39.45,100.00,OBSERVE
2026-05-25T23:00:25.566766,subj_0,STRESSED,39.42,100.00,OBSERVE
2026-05-25T23:00:25.612471,subj_0,STRESSED,38.98,100.00,OBSERVE
2026-05-25T23:00:25.648584,subj_0,STRESSED,38.54,100.00,OBSERVE
2026-05-25T23:00:25.691110,subj_0,STRESSED,38.54,100.00,OBSERVE
2026-05-25T23:00:25.723741,subj_0,STRESSED,39.35,100.00,OBSERVE
2026-05-25T23:00:25.774954,subj_0,STRESSED,37.86,100.00,OBSERVE
2026-05-25T23:00:25.818205,subj_0,STRESSED,35.95,100.00,OBSERVE
2026-05-25T23:00:25.849731,subj_0,STRESSED,32.80,100.00,OBSERVE
2026-05-25T23:00:25.899949,subj_0,STRESSED,30.68,100.00,OBSERVE
2026-05-25T23:00:25.947168,subj_0,STRESSED,30.55,100.00,OBSERVE
2026-05-25T23:00:25.991440,subj_0,STRESSED,30.10,100.00,OBSERVE
2026-05-25T23:00:26.036618,subj_0,STRESSED,30.48,100.00,OBSERVE
2026-05-25T23:00:26.073779,subj_0,STRESSED,30.19,100.00,OBSERVE
2026-05-25T23:00:26.118391,subj_0,STRESSED,25.12,100.00,OBSERVE
2026-05-25T23:00:26.164232,subj_0,STRESSED,27.73,100.00,OBSERVE
2026-05-25T23:00:26.211001,subj_0,STRESSED,26.17,100.00,OBSERVE
2026-05-25T23:00:26.258230,subj_0,STRESSED,27.73,100.00,OBSERVE
2026-05-25T23:00:26.303860,subj_0,STRESSED,29.16,100.00,OBSERVE
2026-05-25T23:00:26.354648,subj_0,STRESSED,28.52,100.00,OBSERVE
2026-05-25T23:00:26.397916,subj_0,STRESSED,30.68,100.00,OBSERVE
2026-05-25T23:00:26.446868,subj_0,STRESSED,31.64,100.00,OBSERVE
2026-05-25T23:00:26.490855,subj_0,STRESSED,32.38,100.00,OBSERVE
2026-05-25T23:00:26.527830,subj_0,STRESSED,33.50,100.00,OBSERVE
2026-05-25T23:00:26.570888,subj_0,STRESSED,33.61,100.00,OBSERVE
2026-05-25T23:00:26.602777,subj_0,STRESSED,33.15,100.00,OBSERVE
2026-05-25T23:00:26.653654,subj_0,STRESSED,33.04,100.00,OBSERVE
2026-05-25T23:00:26.697515,subj_0,STRESSED,32.46,100.00,OBSERVE
2026-05-25T23:00:26.746358,subj_0,STRESSED,33.70,100.00,OBSERVE
2026-05-25T23:00:26.792031,subj_0,STRESSED,34.03,100.00,OBSERVE
2026-05-25T23:00:26.839810,subj_0,STRESSED,32.38,100.00,OBSERVE
2026-05-25T23:00:26.892038,subj_0,STRESSED,33.08,100.00,OBSERVE
2026-05-25T23:00:26.933724,subj_0,STRESSED,33.14,100.00,OBSERVE
2026-05-25T23:00:26.979489,subj_0,STRESSED,31.61,100.00,OBSERVE
2026-05-25T23:00:27.012041,subj_0,STRESSED,30.23,100.00,OBSERVE
2026-05-25T23:00:27.062690,subj_0,STRESSED,28.67,100.00,OBSERVE
2026-05-25T23:00:27.106602,subj_0,STRESSED,27.01,100.00,OBSERVE
2026-05-25T23:00:27.149934,subj_0,STRESSED,26.27,100.00,OBSERVE
2026-05-25T23:00:27.184136,subj_0,STRESSED,25.87,100.00,OBSERVE
2026-05-25T23:00:27.231642,subj_0,STRESSED,24.66,100.00,OBSERVE
2026-05-25T23:00:27.276556,subj_0,STRESSED,20.86,100.00,OBSERVE
2026-05-25T23:00:27.325741,subj_0,STRESSED,20.05,100.00,OBSERVE
2026-05-25T23:00:27.368126,subj_0,STRESSED,19.62,100.00,OBSERVE
2026-05-25T23:00:27.415499,subj_0,STRESSED,19.59,100.00,OBSERVE
2026-05-25T23:00:27.459827,subj_0,STRESSED,19.48,100.00,OBSERVE
2026-05-25T23:00:27.498818,subj_0,STRESSED,19.54,100.00,OBSERVE
2026-05-25T23:00:27.544309,subj_0,STRESSED,19.30,100.00,OBSERVE
2026-05-25T23:00:27.586807,subj_0,STRESSED,19.21,100.00,OBSERVE
2026-05-25T23:00:27.637251,subj_0,STRESSED,19.54,100.00,OBSERVE
2026-05-25T23:00:27.685705,subj_0,STRESSED,19.63,100.00,OBSERVE
2026-05-25T23:00:27.727436,subj_0,STRESSED,19.48,100.00,OBSERVE
2026-05-25T23:00:27.777976,subj_0,STRESSED,19.92,100.00,OBSERVE
2026-05-25T23:00:27.823229,subj_0,STRESSED,19.92,100.00,OBSERVE
2026-05-25T23:00:27.869555,subj_0,STRESSED,20.37,100.00,OBSERVE
2026-05-25T23:00:27.914428,subj_0,STRESSED,20.19,100.00,OBSERVE
2026-05-25T23:00:27.948312,subj_0,STRESSED,20.44,100.00,OBSERVE
2026-05-25T23:00:27.994182,subj_0,STRESSED,20.43,100.00,OBSERVE
2026-05-25T23:00:28.046869,subj_0,STRESSED,19.67,100.00,OBSERVE
2026-05-25T23:00:28.088114,subj_0,STRESSED,19.13,100.00,OBSERVE
2026-05-25T23:00:28.130816,subj_0,STRESSED,18.94,100.00,OBSERVE
2026-05-25T23:00:28.170107,subj_0,STRESSED,19.19,100.00,OBSERVE
2026-05-25T23:00:28.214224,subj_0,STRESSED,19.17,100.00,OBSERVE
2026-05-25T23:00:28.261641,subj_0,STRESSED,18.90,100.00,OBSERVE
2026-05-25T23:00:28.309554,subj_0,STRESSED,18.59,100.00,OBSERVE
2026-05-25T23:00:28.355144,subj_0,STRESSED,18.50,100.00,OBSERVE
2026-05-25T23:00:28.397542,subj_0,STRESSED,18.57,100.00,OBSERVE
2026-05-25T23:00:28.428860,subj_0,STRESSED,18.29,100.00,OBSERVE
2026-05-25T23:00:28.463099,subj_0,STRESSED,18.37,100.00,OBSERVE
2026-05-25T23:00:28.511362,subj_0,STRESSED,18.45,100.00,OBSERVE
2026-05-25T23:00:28.557843,subj_0,STRESSED,18.66,100.00,OBSERVE
2026-05-25T23:00:28.602790,subj_0,STRESSED,19.44,100.00,OBSERVE
2026-05-25T23:00:28.653255,subj_0,STRESSED,19.29,100.00,OBSERVE
2026-05-25T23:00:28.699057,subj_0,STRESSED,19.71,100.00,OBSERVE
2026-05-25T23:00:28.746603,subj_0,STRESSED,20.47,100.00,OBSERVE
2026-05-25T23:00:28.791174,subj_0,STRESSED,20.67,100.00,OBSERVE
2026-05-25T23:00:28.837633,subj_0,STRESSED,21.38,100.00,OBSERVE
2026-05-25T23:00:28.883716,subj_0,STRESSED,21.63,100.00,OBSERVE
2026-05-25T23:00:28.934935,subj_0,STRESSED,23.41,100.00,OBSERVE
2026-05-25T23:00:28.977334,subj_0,STRESSED,24.08,100.00,OBSERVE
2026-05-25T23:00:29.027809,subj_0,STRESSED,27.41,100.00,OBSERVE
2026-05-25T23:00:29.073407,subj_0,STRESSED,31.16,100.00,OBSERVE
