timestamp,subject_id,status,pre_threat,cog_load,action
2026-05-25T22:53:28.492239,subj_0,SPOOF_DETECTED,39.37,100.00,VERIFY_LIVENESS
2026-05-25T22:53:29.530550,subj_0,STRESSED,39.26,100.00,OBSERVE
2026-05-25T22:53:29.573771,subj_0,STRESSED,39.13,100.00,OBSERVE
2026-05-25T22:53:29.621493,subj_0,STRESSED,39.02,91.22,OBSERVE
2026-05-25T22:53:29.668605,subj_0,STRESSED,38.91,81.08,OBSERVE
2026-05-25T22:53:29.715975,subj_0,STRESSED,38.75,70.89,OBSERVE
2026-05-25T22:53:29.761252,subj_0,STRESSED,38.66,60.78,OBSERVE
2026-05-25T22:53:31.830258,subj_0,STRESSED,38.48,69.20,OBSERVE
2026-05-25T22:53:31.881408,subj_0,STRESSED,38.45,79.18,OBSERVE
2026-05-25T22:53:31.925084,subj_0,STRESSED,38.48,89.16,OBSERVE
2026-05-25T22:53:31.971048,subj_0,STRESSED,38.59,99.15,OBSERVE
2026-05-25T22:53:32.020442,subj_0,STRESSED,38.77,100.00,OBSERVE
2026-05-25T22:53:32.066690,subj_0,STRESSED,38.85,100.00,OBSERVE
2026-05-25T22:53:32.109690,subj_0,STRESSED,38.89,100.00,OBSERVE
2026-05-25T22:53:32.142656,subj_0,STRESSED,38.88,100.00,OBSERVE
2026-05-25T22:53:32.191750,subj_0,STRESSED,38.86,100.00,OBSERVE
2026-05-25T22:53:32.235445,subj_0,STRESSED,38.81,100.00,OBSERVE
2026-05-25T22:53:32.281714,subj_0,STRESSED,38.82,100.00,OBSERVE
2026-05-25T22:53:32.330710,subj_0,STRESSED,38.83,100.00,OBSERVE
2026-05-25T22:53:32.376685,subj_0,STRESSED,38.77,100.00,OBSERVE
2026-05-25T22:53:32.428736,subj_0,STRESSED,38.69,100.00,OBSERVE
2026-05-25T22:53:32.466764,subj_0,STRESSED,38.58,100.00,OBSERVE
2026-05-25T22:53:32.501842,subj_0,STRESSED,38.48,100.00,OBSERVE
2026-05-25T22:53:32.549599,subj_0,STRESSED,38.37,100.00,OBSERVE
2026-05-25T22:53:32.599494,subj_0,STRESSED,38.25,100.00,OBSERVE
2026-05-25T22:53:32.643322,subj_0,STRESSED,38.10,100.00,OBSERVE
2026-05-25T22:53:32.693573,subj_0,STRESSED,37.97,100.00,OBSERVE
2026-05-25T22:53:32.738359,subj_0,STRESSED,37.84,100.00,OBSERVE
2026-05-25T22:53:32.787668,subj_0,STRESSED,37.76,100.00,OBSERVE
2026-05-25T22:53:32.831268,subj_0,STRESSED,37.72,100.00,OBSERVE
2026-05-25T22:53:32.881857,subj_0,STRESSED,37.68,100.00,OBSERVE
2026-05-25T22:53:32.925986,subj_0,STRESSED,37.64,100.00,OBSERVE
2026-05-25T22:53:32.972279,subj_0,STRESSED,37.60,100.00,OBSERVE
2026-05-25T22:53:33.020900,subj_0,STRESSED,37.60,100.00,OBSERVE
2026-05-25T22:53:33.068765,subj_0,STRESSED,37.57,100.00,OBSERVE
2026-05-25T22:53:33.113741,subj_0,STRESSED,37.57,100.00,OBSERVE
2026-05-25T22:53:33.161334,subj_0,STRESSED,37.57,100.00,OBSERVE
2026-05-25T22:53:33.208383,subj_0,STRESSED,37.55,100.00,OBSERVE
2026-05-25T22:53:33.254893,subj_0,STRESSED,37.46,100.00,OBSERVE
2026-05-25T22:53:33.306595,subj_0,STRESSED,37.44,100.00,OBSERVE
2026-05-25T22:53:33.349924,subj_0,STRESSED,37.42,100.00,OBSERVE
2026-05-25T22:53:33.401561,subj_0,STRESSED,37.41,100.00,OBSERVE
2026-05-25T22:53:33.448083,subj_0,STRESSED,37.47,100.00,OBSERVE
2026-05-25T22:53:33.498004,subj_0,STRESSED,37.54,100.00,OBSERVE
2026-05-25T22:53:33.541202,subj_0,STRESSED,37.62,100.00,OBSERVE
2026-05-25T22:53:33.586747,subj_0,STRESSED,37.69,100.00,OBSERVE
2026-05-25T22:53:33.634199,subj_0,STRESSED,37.76,100.00,OBSERVE
2026-05-25T22:53:33.688870,subj_0,STRESSED,37.79,100.00,OBSERVE
2026-05-25T22:53:33.737320,subj_0,STRESSED,37.79,100.00,OBSERVE
2026-05-25T22:53:33.772643,subj_0,STRESSED,37.84,100.00,OBSERVE
2026-05-25T22:53:33.825743,subj_0,STRESSED,37.89,100.00,OBSERVE
2026-05-25T22:53:33.867249,subj_0,STRESSED,37.94,100.00,OBSERVE
2026-05-25T22:53:33.916896,subj_0,STRESSED,37.98,100.00,OBSERVE
2026-05-25T22:53:33.959603,subj_0,STRESSED,38.02,100.00,OBSERVE
2026-05-25T22:53:33.996579,subj_0,STRESSED,38.04,100.00,OBSERVE
2026-05-25T22:53:34.043119,subj_0,STRESSED,38.03,100.00,OBSERVE
2026-05-25T22:53:34.089398,subj_0,STRESSED,37.99,100.00,OBSERVE
2026-05-25T22:53:34.133670,subj_0,STRESSED,37.97,100.00,OBSERVE
2026-05-25T22:53:34.181583,subj_0,STRESSED,37.97,100.00,OBSERVE
2026-05-25T22:53:34.225546,subj_0,STRESSED,37.98,100.00,OBSERVE
2026-05-25T22:53:34.270081,subj_0,STRESSED,37.99,100.00,OBSERVE
2026-05-25T22:53:34.305756,subj_0,STRESSED,38.01,100.00,OBSERVE
2026-05-25T22:53:34.354225,subj_0,STRESSED,38.01,100.00,OBSERVE
2026-05-25T22:53:34.400802,subj_0,STRESSED,37.98,100.00,OBSERVE
2026-05-25T22:53:34.446450,subj_0,STRESSED,37.94,100.00,OBSERVE
2026-05-25T22:53:34.494373,subj_0,STRESSED,37.91,100.00,OBSERVE
2026-05-25T22:53:34.540558,subj_0,STRESSED,37.89,100.00,OBSERVE
2026-05-25T22:53:34.587986,subj_0,STRESSED,37.87,100.00,OBSERVE
2026-05-25T22:53:34.634834,subj_0,STRESSED,37.85,100.00,OBSERVE
2026-05-25T22:53:34.679687,subj_0,STRESSED,37.83,100.00,OBSERVE
2026-05-25T22:53:34.729297,subj_0,STRESSED,37.78,100.00,OBSERVE
2026-05-25T22:53:34.770736,subj_0,STRESSED,37.80,100.00,OBSERVE
2026-05-25T22:53:34.805319,subj_0,STRESSED,37.84,99.18,OBSERVE
2026-05-25T22:53:34.852547,subj_0,STRESSED,37.88,89.23,OBSERVE
2026-05-25T22:53:34.900790,subj_0,STRESSED,37.92,79.28,OBSERVE
2026-05-25T22:53:34.944341,subj_0,STRESSED,37.96,69.33,OBSERVE
2026-05-25T22:53:58.752054,subj_0,SPOOF_DETECTED,41.84,48.78,VERIFY_LIVENESS
2026-05-25T22:53:59.797395,subj_0,SPOOF_DETECTED,41.23,48.65,VERIFY_LIVENESS
2026-05-25T22:54:00.863459,subj_0,SPOOF_DETECTED,40.69,48.58,VERIFY_LIVENESS
2026-05-25T22:54:01.943517,subj_0,SPOOF_DETECTED,39.91,38.36,VERIFY_LIVENESS
2026-05-25T22:54:03.019498,subj_0,SPOOF_DETECTED,39.43,38.44,VERIFY_LIVENESS
2026-05-25T22:54:04.096387,subj_0,SPOOF_DETECTED,38.83,28.39,VERIFY_LIVENESS
2026-05-25T22:54:05.180518,subj_0,SPOOF_DETECTED,38.21,18.25,VERIFY_LIVENESS
2026-05-25T22:54:06.261364,subj_0,SPOOF_DETECTED,37.45,17.97,VERIFY_LIVENESS
2026-05-25T22:54:07.333721,subj_0,SPOOF_DETECTED,36.95,17.84,VERIFY_LIVENESS
2026-05-25T22:54:08.425753,subj_0,SPOOF_DETECTED,36.40,17.61,VERIFY_LIVENESS
