timestamp,subject_id,status,pre_threat,cog_load,action
2026-05-25T23:07:35.947529,subj_0,SPOOF_DETECTED,43.46,36.83,VERIFY_LIVENESS
2026-05-25T23:07:37.026575,subj_0,SPOOF_DETECTED,43.47,36.84,VERIFY_LIVENESS
2026-05-25T23:07:38.349756,subj_0,SPOOF_DETECTED,44.25,37.81,VERIFY_LIVENESS
2026-05-25T23:07:39.415781,subj_0,SPOOF_DETECTED,44.42,38.02,VERIFY_LIVENESS
2026-05-25T23:07:40.489099,subj_0,SPOOF_DETECTED,44.57,38.22,VERIFY_LIVENESS
2026-05-25T23:07:41.567864,subj_0,SPOOF_DETECTED,44.72,38.39,VERIFY_LIVENESS
2026-05-25T23:07:42.637717,subj_0,SPOOF_DETECTED,44.83,38.54,VERIFY_LIVENESS
2026-05-25T23:07:43.719823,subj_0,SPOOF_DETECTED,44.92,38.65,VERIFY_LIVENESS
2026-05-25T23:07:44.785132,subj_0,SPOOF_DETECTED,45.01,38.77,VERIFY_LIVENESS
2026-05-25T23:07:46.497224,subj_0,SPOOF_DETECTED,44.44,38.06,VERIFY_LIVENESS
2026-05-25T23:07:47.626368,subj_0,SPOOF_DETECTED,44.36,37.95,VERIFY_LIVENESS
2026-05-25T23:07:48.690737,subj_0,SPOOF_DETECTED,44.25,37.81,VERIFY_LIVENESS
2026-05-25T23:07:51.444328,subj_0,STRESSED,41.89,84.86,OBSERVE
2026-05-25T23:07:51.483308,subj_0,STRESSED,41.75,94.69,OBSERVE
2026-05-25T23:07:51.523111,subj_0,STRESSED,41.60,100.00,OBSERVE
2026-05-25T23:07:51.572481,subj_0,STRESSED,41.48,100.00,OBSERVE
2026-05-25T23:07:51.619655,subj_0,STRESSED,41.37,100.00,OBSERVE
2026-05-25T23:07:51.666545,subj_0,STRESSED,41.29,100.00,OBSERVE
2026-05-25T23:07:51.713624,subj_0,STRESSED,41.23,100.00,OBSERVE
2026-05-25T23:07:51.758186,subj_0,STRESSED,41.14,100.00,OBSERVE
2026-05-25T23:07:51.792213,subj_0,STRESSED,41.06,100.00,OBSERVE
2026-05-25T23:07:51.842024,subj_0,STRESSED,40.96,100.00,OBSERVE
2026-05-25T23:07:51.885258,subj_0,STRESSED,40.87,100.00,OBSERVE
2026-05-25T23:07:51.932962,subj_0,STRESSED,40.76,100.00,OBSERVE
2026-05-25T23:07:51.983733,subj_0,STRESSED,40.61,100.00,OBSERVE
2026-05-25T23:07:52.026449,subj_0,STRESSED,40.45,100.00,OBSERVE
2026-05-25T23:07:52.075332,subj_0,STRESSED,40.28,100.00,OBSERVE
2026-05-25T23:07:52.121391,subj_0,STRESSED,40.10,100.00,OBSERVE
2026-05-25T23:07:52.167866,subj_0,STRESSED,39.93,100.00,OBSERVE
2026-05-25T23:07:52.219114,subj_0,STRESSED,39.76,100.00,OBSERVE
2026-05-25T23:07:52.260722,subj_0,STRESSED,39.60,100.00,OBSERVE
2026-05-25T23:07:52.312537,subj_0,STRESSED,39.41,100.00,OBSERVE
2026-05-25T23:07:52.359657,subj_0,STRESSED,39.21,100.00,OBSERVE
2026-05-25T23:07:52.403935,subj_0,STRESSED,39.01,100.00,OBSERVE
2026-05-25T23:07:52.454038,subj_0,STRESSED,38.80,100.00,OBSERVE
2026-05-25T23:07:52.496915,subj_0,STRESSED,38.61,100.00,OBSERVE
2026-05-25T23:07:52.544506,subj_0,STRESSED,38.46,100.00,OBSERVE
2026-05-25T23:07:52.590714,subj_0,STRESSED,38.31,100.00,OBSERVE
2026-05-25T23:07:52.638080,subj_0,STRESSED,38.18,100.00,OBSERVE
2026-05-25T23:07:52.685618,subj_0,STRESSED,38.05,100.00,OBSERVE
2026-05-25T23:07:52.734755,subj_0,STRESSED,37.94,100.00,OBSERVE
2026-05-25T23:07:52.779360,subj_0,STRESSED,37.84,100.00,OBSERVE
2026-05-25T23:07:52.828087,subj_0,STRESSED,37.78,100.00,OBSERVE
2026-05-25T23:07:52.871115,subj_0,STRESSED,37.72,99.65,OBSERVE
2026-05-25T23:07:52.921540,subj_0,STRESSED,37.70,89.62,OBSERVE
2026-05-25T23:07:55.144747,subj_0,STRESSED,38.46,90.57,OBSERVE
2026-05-25T23:07:55.191650,subj_0,STRESSED,38.48,100.00,OBSERVE
2026-05-25T23:07:55.238160,subj_0,STRESSED,38.52,100.00,OBSERVE
2026-05-25T23:07:55.273445,subj_0,STRESSED,38.54,100.00,OBSERVE
2026-05-25T23:07:55.317813,subj_0,STRESSED,38.57,100.00,OBSERVE
2026-05-25T23:07:55.367774,subj_0,STRESSED,38.59,100.00,OBSERVE
2026-05-25T23:07:55.411513,subj_0,STRESSED,37.02,100.00,OBSERVE
2026-05-25T23:07:55.461151,subj_0,STRESSED,35.94,100.00,OBSERVE
2026-05-25T23:07:55.505176,subj_0,STRESSED,35.17,100.00,OBSERVE
2026-05-25T23:07:55.540890,subj_0,STRESSED,34.62,100.00,OBSERVE
2026-05-25T23:07:55.585735,subj_0,STRESSED,33.85,100.00,OBSERVE
2026-05-25T23:07:55.634323,subj_0,STRESSED,33.46,100.00,OBSERVE
